1704793200000,1.09200000,1.09210000,1.09200000,1.09200000,138384.40000000,1704793499999,151121.43954000,272,56747.40000000,61973.83554000,0
1704793500000,1.09210000,1.09210000,1.09200000,1.09200000,157369.00000000,1704793799999,171852.59954000,257,56515.40000000,61720.46834000,0
1704793800000,1.09200000,1.09210000,1.09200000,1.09200000,114597.90000000,1704794099999,125144.09058000,194,31837.80000000,34770.06138000,0
1704794100000,1.09210000,1.09220000,1.09200000,1.09200000,282471.90000000,1704794399999,308487.84555000,254,84814.70000000,92629.71079000,0
1704794400000,1.09200000,1.09220000,1.09180000,1.09180000,248924.60000000,1704794699999,271829.94430000,334,100349.90000000,109589.91094000,0
1704794700000,1.09190000,1.09190000,1.09150000,1.09150000,204859.60000000,1704794999999,223649.25416000,386,74782.30000000,81645.27582000,0
1704795000000,1.09160000,1.09160000,1.09120000,1.09120000,198506.10000000,1704795299999,216655.44717000,304,53906.70000000,58839.25227000,0
1704795300000,1.09130000,1.09150000,1.09120000,1.09150000,213114.30000000,1704795599999,232588.64748000,260,135779.30000000,148188.33326000,0
1704795600000,1.09150000,1.09150000,1.09140000,1.09140000,158653.30000000,1704795899999,173157.45822000,248,32466.00000000,35436.63900000,0
1704795900000,1.09140000,1.09170000,1.09140000,1.09160000,205150.50000000,1704796199999,223934.33539000,248,59686.90000000,65152.44391000,0
1704796200000,1.09170000,1.09170000,1.09140000,1.09140000,155939.10000000,1704796499999,170204.45909000,237,85727.50000000,93572.96804000,0
1704796500000,1.09140000,1.09160000,1.09140000,1.09160000,187291.30000000,1704796799999,204430.12748000,249,71707.90000000,78273.16331000,0
1704796800000,1.09150000,1.09160000,1.09140000,1.09140000,150816.90000000,1704797099999,164617.54531000,266,26813.10000000,29268.56049000,0
1704797100000,1.09140000,1.09150000,1.09070000,1.09070000,156219.60000000,1704797399999,170451.61129000,240,34267.50000000,37387.03316000,0
1704797400000,1.09070000,1.09080000,1.09030000,1.09040000,190375.10000000,1704797699999,207606.70773000,243,22152.90000000,24158.69167000,0
1704797700000,1.09030000,1.09040000,1.09030000,1.09040000,185263.00000000,1704797999999,201999.84716000,242,75982.60000000,82851.42704000,0
1704798000000,1.09030000,1.09040000,1.09020000,1.09020000,153011.50000000,1704798299999,166826.75897000,261,19315.00000000,21061.02352000,0
1704798300000,1.09020000,1.09030000,1.08990000,1.08990000,174163.50000000,1704798599999,189850.47714000,226,5089.90000000,5548.92043000,0
1704798600000,1.08990000,1.09000000,1.08940000,1.08940000,110611.60000000,1704798899999,120539.52331000,197,36164.20000000,39411.19305000,0
1704798900000,1.08940000,1.08950000,1.08940000,1.08950000,140423.30000000,1704799199999,152984.06179000,219,69187.70000000,75379.99915000,0
1704799200000,1.08950000,1.08950000,1.08940000,1.08950000,130633.60000000,1704799499999,142320.36924000,219,81254.00000000,88526.23300000,0
1704799500000,1.08940000,1.09010000,1.08940000,1.09000000,178680.80000000,1704799799999,194737.92008000,246,108388.00000000,118125.44149000,0
1704799800000,1.09000000,1.09010000,1.08990000,1.09000000,117128.80000000,1704800099999,127667.02492000,199,30268.90000000,32994.22682000,0
1704800100000,1.08990000,1.09000000,1.08960000,1.08960000,137550.60000000,1704800399999,149904.94879000,229,27289.60000000,29741.67701000,0
1704800400000,1.08960000,1.08970000,1.08920000,1.08930000,117741.20000000,1704800699999,128275.43205000,216,11950.30000000,13018.56585000,0
1704800700000,1.08920000,1.08930000,1.08900000,1.08900000,109375.60000000,1704800999999,119127.36657000,190,23821.50000000,25945.22033000,0
1704801000000,1.08900000,1.08910000,1.08850000,1.08870000,225901.00000000,1704801299999,245953.39745000,310,93424.30000000,101719.00857000,0
1704801300000,1.08870000,1.08890000,1.08820000,1.08880000,183918.00000000,1704801599999,200197.41826000,297,108609.20000000,118224.00561000,0
1704801600000,1.08880000,1.08890000,1.08880000,1.08880000,115193.00000000,1704801899999,125425.57279000,192,34343.90000000,37397.07271000,0
1704801900000,1.08890000,1.08890000,1.08840000,1.08840000,65917.50000000,1704802199999,71766.23145000,188,11436.40000000,12451.00732000,0
1704802200000,1.08840000,1.08950000,1.08840000,1.08940000,215070.90000000,1704802499999,234176.58681000,311,136252.10000000,148353.48539000,0
1704802500000,1.08950000,1.08970000,1.08940000,1.08970000,90365.40000000,1704802799999,98458.34537000,177,31907.70000000,34765.72077000,0
1704802800000,1.08960000,1.09040000,1.08960000,1.09040000,103303.70000000,1704803099999,112618.76546000,213,45258.60000000,49345.36530000,0
1704803100000,1.09030000,1.09040000,1.09010000,1.09010000,140358.20000000,1704803399999,153033.33313000,187,31450.90000000,34293.34662000,0
1704803400000,1.09010000,1.09020000,1.09000000,1.09010000,134680.40000000,1704803699999,146813.05844000,217,35439.20000000,38634.97980000,0
1704803700000,1.09000000,1.09010000,1.09000000,1.09000000,86542.80000000,1704803999999,94333.85090000,181,21989.00000000,23970.20890000,0
1704804000000,1.09010000,1.09010000,1.08960000,1.08960000,150403.00000000,1704804299999,163909.14857000,222,64753.50000000,70564.49245000,0
1704804300000,1.08970000,1.09020000,1.08960000,1.09010000,108033.10000000,1704804599999,117754.62986000,213,32962.10000000,35930.20298000,0
1704804600000,1.09010000,1.09040000,1.09010000,1.09040000,249029.90000000,1704804899999,271504.33182000,274,102954.10000000,112250.36452000,0
1704804900000,1.09040000,1.09080000,1.08960000,1.09060000,703440.30000000,1704805199999,767159.49761000,844,204669.50000000,223221.08086000,0
1704805200000,1.09060000,1.09070000,1.09040000,1.09050000,375994.70000000,1704805499999,410019.19677000,350,140049.30000000,152729.05373000,0
